extract_date,specimen_date,number_tested,number_confirmed,number_hospitalized,number_deaths,specimen_date_dt,dt,boro,pct_tested_positive,cumsum_number_tested,cumsum_number_confirmed,cumsum_number_deaths,cumsum_number_hospitalized,cumsum_pct_tested_positive,7-day_rolling_avg_pct_tested_positive,7-day_rolling_avg_number_tested,7-day_rolling_avg_number_confirmed,7-day_rolling_avg_number_hospitalized,7-day_rolling_avg_number_deaths
2020-08-31T00:00:00.000,2020-03-19T00:00:00.000,7749,3945,917,266,2020-03-19,2020-08-31,NYC,0.5090979481223383,34376,15354,1069,3864,0.4466488247614615,0.4719053654414871,4395.857142857143,2074.4285714285716,501.0,138.85714285714286
2020-08-31T00:00:00.000,2020-03-20T00:00:00.000,7806,4197,995,278,2020-03-20,2020-08-31,NYC,0.537663335895465,42182,19551,1347,4859,0.4634915366744109,0.4949605909977206,5201.857142857143,2574.714285714286,612.5714285714286,170.85714285714286
2020-08-31T00:00:00.000,2020-03-21T00:00:00.000,4766,2724,834,270,2020-03-21,2020-08-31,NYC,0.5715484683172471,46948,22275,1617,5693,0.4744611059044049,0.5079674714361716,5639.0,2864.4285714285716,697.8571428571429,199.85714285714286
2020-08-31T00:00:00.000,2020-03-22T00:00:00.000,4414,2688,945,287,2020-03-22,2020-08-31,NYC,0.608971454463072,51362,24963,1904,6638,0.4860207935828044,0.5207455390468851,5932.428571428572,3089.285714285714,788.1428571428571,227.0
2020-08-31T00:00:00.000,2020-03-23T00:00:00.000,5652,3691,1244,388,2020-03-23,2020-08-31,NYC,0.6530431705590941,57014,28654,2292,7882,0.5025783140982917,0.5457989959268732,6032.571428571428,3292.5714285714284,892.2857142857143,264.2857142857143
2020-08-31T00:00:00.000,2020-03-24T00:00:00.000,7208,4634,1466,522,2020-03-24,2020-08-31,NYC,0.642896781354051,64222,33288,2814,9348,0.5183270530347855,0.5712984262190539,6272.428571428572,3583.4285714285716,1019.8571428571429,316.14285714285717
2020-08-31T00:00:00.000,2020-03-25T00:00:00.000,7615,4980,1586,534,2020-03-25,2020-08-31,NYC,0.6539724228496389,71837,38268,3348,10934,0.5327059871653883,0.5940942269409423,6458.571428571428,3837.0,1141.0,363.57142857142856
2020-08-31T00:00:00.000,2020-03-26T00:00:00.000,7321,5128,1756,625,2020-03-26,2020-08-31,NYC,0.7004507580931567,79158,43396,3973,12690,0.5482200156648728,0.6261890938323433,6397.428571428572,4006.0,1260.857142857143,414.85714285714283
2020-08-31T00:00:00.000,2020-03-27T00:00:00.000,7455,5173,1760,634,2020-03-27,2020-08-31,NYC,0.6938967136150235,86613,48569,4607,14450,0.5607587775507141,0.6531025635254665,6347.285714285715,4145.428571428572,1370.142857142857,465.7142857142857
2020-08-31T00:00:00.000,2020-03-28T00:00:00.000,4746,3509,1456,558,2020-03-28,2020-08-31,NYC,0.7393594605983986,91359,52078,5165,15906,0.5700368874440395,0.6710724820427372,6344.428571428572,4257.571428571428,1459.0,506.85714285714283
